H3_INDEX,ANO_SEMANA,QTD_CRIMES,ALVO
89a811c25b7ffff,2023-22,1,1
89a811c25b7ffff,2023-36,1,1
89a811c2663ffff,2023-11,1,1
89a811c2807ffff,2023-17,5,1
89a811c2807ffff,2023-29,2,1
89a811c2807ffff,2023-32,1,1
89a811c2813ffff,2023-05,4,1
89a811c2813ffff,2023-44,5,1
89a811c288fffff,2023-47,5,1
89a811c28a3ffff,2022-46,1,1
89a811c28d7ffff,2023-01,6,1
89a811c28d7ffff,2023-09,1,1
89a811c28d7ffff,2023-12,2,1
89a811c28d7ffff,2023-21,11,1
89a811c2907ffff,2023-37,1,1
89a811c2923ffff,2023-41,1,1
89a811c2927ffff,2023-43,5,1
89a811c2937ffff,2023-15,1,1
89a811c2967ffff,2023-38,1,1
89a811c296fffff,2023-04,1,1
89a811c296fffff,2023-18,1,1
89a811c2993ffff,2023-45,1,1
89a811c29a3ffff,2023-01,1,1
89a811c29a3ffff,2023-23,11,1
89a811c29a3ffff,2023-36,8,1
89a811c29a3ffff,2023-39,1,1
89a811c29a3ffff,2023-52,1,1
89a811c29afffff,2023-15,1,1
89a811c29afffff,2023-31,1,1
89a811c29afffff,2023-43,1,1
89a811c29b3ffff,2023-06,1,1
89a811c29b7ffff,2023-13,1,1
89a811c29b7ffff,2023-24,1,1
89a811c29b7ffff,2023-32,11,1
89a811c29b7ffff,2023-33,1,1
89a811c29b7ffff,2023-35,1,1
89a811c29b7ffff,2023-36,8,1
89a811c29b7ffff,2023-49,1,1
89a811c29d3ffff,2023-48,1,1
89a811c29d7ffff,2023-44,1,1
89a811c29d7ffff,2023-50,1,1
89a811c2a03ffff,2023-46,1,1
89a811c2a23ffff,2022-48,14,1
89a811c2a23ffff,2023-37,1,1
89a811c2a77ffff,2023-36,1,1
89a811c2a93ffff,2023-13,1,1
89a811c2b03ffff,2023-08,1,1
89a811c2b03ffff,2023-48,1,1
89a811c2b07ffff,2023-19,4,1
89a811c2b93ffff,2023-16,1,1
89a811c2bc7ffff,2023-31,1,1
89a811c2bc7ffff,2023-45,4,1
89a811c2bd7ffff,2023-11,1,1
89a811c2bd7ffff,2023-13,1,1
89a811c2c03ffff,2023-37,1,1
89a811c2c07ffff,2023-12,1,1
89a811c2c07ffff,2023-50,1,1
89a811c2c0bffff,2023-12,1,1
89a811c2c0fffff,2023-48,1,1
89a811c2c17ffff,2023-48,1,1
89a811c2c1bffff,2023-43,6,1
89a811c2c1bffff,2023-49,4,1
89a811c2c23ffff,2023-37,7,1
89a811c2c23ffff,2023-47,1,1
89a811c2c27ffff,2023-17,4,1
89a811c2c27ffff,2023-18,1,1
89a811c2c27ffff,2023-49,1,1
89a811c2c2bffff,2023-29,1,1
89a811c2c2bffff,2023-37,1,1
89a811c2c33ffff,2023-10,5,1
89a811c2c33ffff,2023-20,1,1
89a811c2c37ffff,2023-51,1,1
89a811c2c3bffff,2023-24,1,1
89a811c2c53ffff,2023-31,1,1
89a811c2c53ffff,2023-32,1,1
89a811c2c57ffff,2023-10,15,1
89a811c2c57ffff,2023-49,1,1
89a811c2c5bffff,2023-01,1,1
89a811c2c63ffff,2023-37,1,1
89a811c2c7bffff,2023-38,1,1
89a811c2c83ffff,2023-03,1,1
89a811c2c83ffff,2023-38,1,1
89a811c2c8bffff,2023-11,5,1
89a811c2c8fffff,2023-41,1,1
89a811c2c93ffff,2023-03,1,1
89a811c2c97ffff,2023-09,1,1
89a811c2c97ffff,2023-41,1,1
89a811c2c97ffff,2023-50,1,1
89a811c2c97ffff,2023-52,12,1
89a811c2c9bffff,2023-16,4,1
89a811c2c9bffff,2023-18,11,1
89a811c2ca3ffff,2023-09,1,1
89a811c2ca7ffff,2023-02,1,1
89a811c2ca7ffff,2023-28,1,1
89a811c2cabffff,2023-48,1,1
89a811c2cabffff,2023-51,1,1
89a811c2cafffff,2023-18,18,1
89a811c2cb3ffff,2023-51,1,1
89a811c2cb7ffff,2023-33,1,1
89a811c2cb7ffff,2023-47,1,1
89a811c2cb7ffff,2023-49,5,1
89a811c2cbbffff,2023-34,20,1
89a811c2cc3ffff,2023-17,1,1
89a811c2cc3ffff,2023-19,5,1
89a811c2cc7ffff,2023-35,4,1
89a811c2ccfffff,2023-15,5,1
89a811c2ccfffff,2023-33,11,1
89a811c2cd7ffff,2023-25,1,1
89a811c2d03ffff,2023-16,4,1
89a811c2d0fffff,2023-22,2,1
89a811c2d17ffff,2023-17,1,1
89a811c2d23ffff,2023-14,1,1
89a811c2d23ffff,2023-24,1,1
89a811c2d23ffff,2023-47,1,1
89a811c2d27ffff,2023-02,6,1
89a811c2d27ffff,2023-05,8,1
89a811c2d27ffff,2023-23,1,1
89a811c2d27ffff,2023-30,1,1
89a811c2d2fffff,2023-37,5,1
89a811c2d33ffff,2023-06,12,1
89a811c2d33ffff,2023-24,1,1
89a811c2d33ffff,2023-46,1,1
89a811c2d33ffff,2023-52,1,1
89a811c2d37ffff,2023-28,1,1
89a811c2d37ffff,2023-42,1,1
89a811c2d3bffff,2023-06,6,1
89a811c2d43ffff,2023-46,2,1
89a811c2d4fffff,2023-28,1,1
89a811c2d57ffff,2023-41,9,1
89a811c2d63ffff,2023-50,17,1
89a811c2d6fffff,2023-10,5,1
89a811c2d7bffff,2023-29,26,1
89a811c2d8fffff,2023-18,15,1
89a811c2d8fffff,2023-37,1,1
89a811c2d8fffff,2023-48,1,1
89a811c2d93ffff,2023-35,1,1
89a811c2d93ffff,2023-43,1,1
89a811c2d97ffff,2023-45,5,1
89a811c2d9bffff,2023-48,2,1
89a811c2d9bffff,2023-50,7,1
89a811c2d9bffff,2023-52,5,1
89a811c2da3ffff,2023-25,5,1
89a811c2da3ffff,2023-28,1,1
89a811c2da3ffff,2023-38,1,1
89a811c2da3ffff,2023-43,20,1
89a811c2da3ffff,2023-44,2,1
89a811c2da7ffff,2022-52,1,1
89a811c2dafffff,2023-30,1,1
89a811c2dafffff,2023-40,1,1
89a811c2dafffff,2023-47,1,1
89a811c2db3ffff,2023-11,1,1
89a811c2db7ffff,2023-46,1,1
89a811c2dbbffff,2023-18,5,1
89a811c2dcbffff,2023-40,1,1
89a811c2dcfffff,2023-15,1,1
89a811c2dd3ffff,2023-51,1,1
89a811c2ddbffff,2023-04,1,1
89a811c2e2bffff,2023-12,1,1
89a811c2e33ffff,2023-03,1,1
89a811c2e73ffff,2023-44,4,1
89a811c2e83ffff,2023-18,1,1
89a811c2e87ffff,2023-34,1,1
89a811c2e87ffff,2023-35,4,1
89a811c2e87ffff,2023-45,6,1
89a811c2e8fffff,2023-16,1,1
89a811c2e8fffff,2023-34,2,1
89a811c2e93ffff,2023-45,1,1
89a811c2eabffff,2023-22,1,1
89a811c2eabffff,2023-49,2,1
89a811c2ebbffff,2023-14,1,1
89a811c2ebbffff,2023-33,1,1
89a811c2ed3ffff,2023-22,1,1
89a811c2edbffff,2023-22,1,1
89a811c3177ffff,2023-21,1,1
89a811c3177ffff,2023-42,6,1
89a811c3587ffff,2023-40,1,1
89a811c40b7ffff,2022-50,1,1
89a811c40b7ffff,2023-01,6,1
89a811c40b7ffff,2023-13,1,1
89a811c40b7ffff,2023-46,2,1
89a811c40b7ffff,2023-47,1,1
89a811c4217ffff,2023-11,10,1
89a811c4217ffff,2023-16,1,1
89a811c42cfffff,2023-23,2,1
89a811c43a3ffff,2023-17,1,1
89a811c43c7ffff,2023-28,15,1
89a811c43c7ffff,2023-31,2,1
89a811c4447ffff,2023-01,1,1
89a811c4a43ffff,2023-46,1,1
89a811c5523ffff,2023-01,6,1
89a811c553bffff,2023-51,1,1
89a811c627bffff,2023-21,1,1
89a811c627bffff,2023-22,2,1
89a811c627bffff,2023-32,12,1
89a811c627bffff,2023-48,1,1
89a811c627bffff,2023-51,4,1
89a811c62c3ffff,2023-12,5,1
89a811c6307ffff,2023-16,6,1
89a811c6413ffff,2023-15,1,1
89a811c6417ffff,2022-52,1,1
89a811c6417ffff,2023-40,1,1
89a811c641bffff,2023-11,1,1
89a811c6453ffff,2020-18,1,1
89a811c645bffff,2023-13,4,1
89a811c6487ffff,2023-15,1,1
89a811c6497ffff,2023-40,4,1
89a811c649bffff,2023-10,6,1
89a811c64b3ffff,2023-47,1,1
89a811c665bffff,2023-09,4,1
89a811c665bffff,2023-52,1,1
89a811c66cbffff,2023-16,1,1
89a811c66cbffff,2023-22,1,1
89a811c7097ffff,2023-31,4,1
89a811c73c3ffff,2023-48,1,1
89a811c7413ffff,2022-18,4,1
89a811c7413ffff,2023-31,5,1
89a811c7417ffff,2023-45,5,1
89a811c741bffff,2023-13,1,1
89a811c741bffff,2023-41,5,1
89a811c742bffff,2023-18,4,1
89a811c745bffff,2023-02,5,1
89a811c7463ffff,2023-31,1,1
89a811c7467ffff,2023-32,4,1
89a811c7467ffff,2023-52,5,1
89a811c746bffff,2023-25,9,1
89a811c7477ffff,2022-51,2,1
89a811c7487ffff,2023-15,4,1
89a811c748bffff,2023-27,1,1
89a811c748fffff,2023-18,2,1
89a811c748fffff,2023-21,1,1
89a811c74c3ffff,2023-45,1,1
89a811c74c7ffff,2023-01,2,1
89a811c74c7ffff,2023-26,1,1
89a811c74c7ffff,2023-36,6,1
89a811c74cfffff,2023-06,19,1
89a811c74cfffff,2023-28,5,1
89a811c74d3ffff,2023-42,2,1
89a811c74d3ffff,2023-43,5,1
89a811c74dbffff,2023-32,5,1
89a811c758bffff,2023-50,1,1
89a811c7597ffff,2023-09,4,1
89a811c7597ffff,2023-13,5,1
89a811c761bffff,2023-35,1,1
89a811c7653ffff,2023-02,1,1
89a811c7683ffff,2023-14,18,1
89a811c7693ffff,2023-10,5,1
89a811c7693ffff,2023-14,13,1
89a811c7693ffff,2023-32,1,1
89a811c7697ffff,2023-22,1,1
89a811c769bffff,2023-03,5,1
89a811c769bffff,2023-43,1,1
89a811c76b3ffff,2023-40,1,1
89a811c76bbffff,2023-35,8,1
89a811c76cbffff,2023-04,5,1
89a811c76cfffff,2023-50,2,1
89a811c76d3ffff,2023-01,1,1
89a811c76d3ffff,2023-04,1,1
89a811c76d3ffff,2023-05,4,1
89a811c76d3ffff,2023-42,1,1
89a811c8dc7ffff,2023-26,1,1
89a811c958fffff,2023-22,4,1
89a811ca14bffff,2023-10,4,1
89a811ca39bffff,2023-17,9,1
89a811cacc3ffff,2023-19,3,1
89a811cad83ffff,2022-47,2,1
89a811cad83ffff,2023-40,2,1
89a811caddbffff,2023-38,3,1
89a811cb033ffff,2023-39,20,1
89a811cb073ffff,2023-37,4,1
89a811cb113ffff,2023-41,4,1
89a811cb18fffff,2023-37,4,1
89a811cb243ffff,2023-26,1,1
89a811cc37bffff,2023-10,4,1
89a811cd02fffff,2023-44,1,1
89a811cd04bffff,2023-10,2,1
89a811cd053ffff,2023-52,2,1
89a811cd06bffff,2023-15,1,1
89a811cd08bffff,2023-25,2,1
89a811cd08bffff,2023-48,2,1
89a811cd0c7ffff,2023-15,2,1
89a811cd0c7ffff,2023-39,1,1
89a811cd207ffff,2023-40,1,1
89a811cd213ffff,2023-45,4,1
89a811cd227ffff,2023-50,1,1
89a811cd22bffff,2023-30,1,1
89a811cd233ffff,2023-47,1,1
89a811cd243ffff,2023-20,1,1
89a811cd247ffff,2023-22,1,1
89a811cd24bffff,2023-01,5,1
89a811cd26fffff,2023-22,1,1
89a811cd27bffff,2023-32,4,1
89a811cd28bffff,2023-13,4,1
89a811cd28fffff,2023-01,9,1
89a811cd28fffff,2023-12,2,1
89a811cd2a7ffff,2022-52,6,1
89a811cd2a7ffff,2023-11,12,1
89a811cd2b3ffff,2023-21,5,1
89a811cd2cbffff,2023-18,8,1
89a811cd31bffff,2023-15,1,1
89a811cd323ffff,2023-22,8,1
89a811cd32fffff,2023-26,4,1
89a811cd333ffff,2023-39,2,1
89a811cd337ffff,2023-50,1,1
89a811cd33bffff,2023-17,4,1
89a811cd343ffff,2023-36,1,1
89a811cd347ffff,2023-47,1,1
89a811cd34fffff,2023-12,1,1
89a811cd353ffff,2023-11,1,1
89a811cd36bffff,2023-14,5,1
89a811cd36fffff,2023-27,1,1
89a811cd373ffff,2023-26,2,1
89a811cd377ffff,2023-30,1,1
89a811cd37bffff,2023-18,1,1
89a811cd37bffff,2023-30,1,1
89a811cd37bffff,2023-34,1,1
89a811cd38bffff,2023-46,1,1
89a811cd39bffff,2023-51,1,1
89a811cd3afffff,2023-29,1,1
89a811cd3c7ffff,2023-19,1,1
89a811cd53bffff,2023-03,1,1
89a811cd53bffff,2023-11,2,1
89a811cd53bffff,2023-28,2,1
89a811cd53bffff,2023-29,6,1
89a811cd53bffff,2023-32,1,1
89a811cdc2fffff,2022-52,1,1
89a811cdd73ffff,2023-18,1,1
89a811cde1bffff,2023-40,1,1
89a811cde43ffff,2023-28,6,1
89a811cde4bffff,2023-23,1,1
89a811cf313ffff,2023-02,15,1
89a811cf313ffff,2023-19,8,1
89a811cf333ffff,2023-29,4,1
89a811cf453ffff,2023-37,16,1
89a811d0117ffff,2023-03,1,1
89a811d0903ffff,2023-35,4,1
89a811d0907ffff,2022-40,12,1
89a811d0907ffff,2023-14,4,1
89a811d0907ffff,2023-37,1,1
89a811d0917ffff,2023-37,9,1
89a811d0923ffff,2023-10,1,1
89a811d0923ffff,2023-30,2,1
89a811d0923ffff,2023-47,8,1
89a811d092bffff,2023-16,5,1
89a811d0933ffff,2023-04,1,1
89a811d0933ffff,2023-12,1,1
89a811d0933ffff,2023-23,1,1
89a811d0933ffff,2023-33,1,1
89a811d0933ffff,2023-37,14,1
89a811d0933ffff,2023-39,7,1
89a811d0933ffff,2023-47,8,1
89a811d0937ffff,2023-03,1,1
89a811d0937ffff,2023-11,11,1
89a811d0943ffff,2023-31,1,1
89a811d0947ffff,2023-42,1,1
89a811d094bffff,2023-10,1,1
89a811d094bffff,2023-29,1,1
89a811d094fffff,2023-12,1,1
89a811d0957ffff,2023-27,5,1
89a811d095bffff,2023-30,1,1
89a811d0963ffff,2023-03,1,1
89a811d0963ffff,2023-14,26,1
89a811d0963ffff,2023-41,5,1
89a811d096fffff,2023-47,8,1
89a811d0977ffff,2023-41,17,1
89a811d0987ffff,2023-52,9,1
89a811d098fffff,2023-08,2,1
89a811d09a7ffff,2023-51,5,1
89a811d09abffff,2023-11,1,1
89a811d09abffff,2023-22,2,1
89a811d09abffff,2023-43,4,1
89a811d09afffff,2023-20,1,1
89a811d09afffff,2023-39,1,1
89a811d09afffff,2023-51,1,1
89a811d09b3ffff,2022-51,4,1
89a811d09b3ffff,2023-22,5,1
89a811d09b3ffff,2023-32,5,1
89a811d09b3ffff,2023-40,10,1
89a811d09b3ffff,2023-44,1,1
89a811d09b7ffff,2023-35,7,1
89a811d09b7ffff,2023-40,3,1
89a811d09b7ffff,2023-52,12,1
89a811d09c3ffff,2023-44,1,1
89a811d09c7ffff,2023-01,4,1
89a811d09c7ffff,2023-52,5,1
89a811d0a6fffff,2023-23,9,1
89a811d0b13ffff,2023-47,4,1
89a811d0b2bffff,2023-12,1,1
89a811d0b2bffff,2023-44,1,1
89a811d0b33ffff,2023-24,1,1
89a811d0ba7ffff,2023-29,1,1
89a811d0bc7ffff,2023-29,1,1
89a811d0bd7ffff,2023-08,10,1
89a811d0d33ffff,2023-50,2,1
89a811d0d77ffff,2023-44,1,1
89a811d0da3ffff,2023-36,2,1
89a811d0db7ffff,2023-01,1,1
89a811d12c3ffff,2023-50,5,1
89a811d4043ffff,2023-29,1,1
89a811d4043ffff,2023-31,1,1
89a811d4043ffff,2023-50,1,1
89a811d4047ffff,2023-25,1,1
89a811d404bffff,2023-41,1,1
89a811d404bffff,2023-46,1,1
89a811d405bffff,2023-30,1,1
89a811d406fffff,2023-46,1,1
89a811d407bffff,2023-16,4,1
89a811d407bffff,2023-25,6,1
89a811d4087ffff,2023-14,2,1
89a811d410bffff,2023-35,1,1
89a811d4147ffff,2023-17,1,1
89a811d41abffff,2022-45,4,1
89a811d41b3ffff,2023-22,1,1
89a811d41d7ffff,2022-52,1,1
89a811d4203ffff,2023-20,4,1
89a811d4207ffff,2023-13,7,1
89a811d4207ffff,2023-19,1,1
89a811d4207ffff,2023-23,5,1
89a811d420fffff,2023-21,1,1
89a811d421bffff,2023-11,1,1
89a811d421bffff,2023-25,4,1
89a811d421bffff,2023-43,5,1
89a811d422bffff,2023-47,1,1
89a811d422bffff,2023-50,6,1
89a811d422fffff,2023-04,5,1
89a811d422fffff,2023-51,1,1
89a811d4243ffff,2023-23,1,1
89a811d4247ffff,2023-07,1,1
89a811d424bffff,2023-09,4,1
89a811d424fffff,2023-04,1,1
89a811d424fffff,2023-24,1,1
89a811d424fffff,2023-46,2,1
89a811d424fffff,2023-50,1,1
89a811d4253ffff,2023-37,1,1
89a811d4253ffff,2023-45,2,1
89a811d4253ffff,2023-47,1,1
89a811d4257ffff,2023-03,6,1
89a811d4257ffff,2023-10,15,1
89a811d4257ffff,2023-35,5,1
89a811d425bffff,2023-05,22,1
89a811d425bffff,2023-12,4,1
89a811d425bffff,2023-22,1,1
89a811d425bffff,2023-37,2,1
89a811d425bffff,2023-39,4,1
89a811d4267ffff,2023-52,1,1
89a811d426fffff,2023-02,1,1
89a811d4273ffff,2023-41,1,1
89a811d4277ffff,2023-45,15,1
89a811d427bffff,2023-35,1,1
89a811d427bffff,2023-46,1,1
89a811d427bffff,2023-47,1,1
89a811d429bffff,2023-22,1,1
89a811d42a3ffff,2023-14,5,1
89a811d42a3ffff,2023-15,1,1
89a811d42a3ffff,2023-26,5,1
89a811d42a3ffff,2023-27,1,1
89a811d42a3ffff,2023-31,1,1
89a811d42a3ffff,2023-44,1,1
89a811d42a7ffff,2023-16,1,1
89a811d42a7ffff,2023-37,1,1
89a811d42abffff,2023-04,7,1
89a811d42afffff,2023-18,5,1
89a811d42afffff,2023-37,2,1
89a811d42bbffff,2023-39,5,1
89a811d42c3ffff,2023-03,4,1
89a811d42c3ffff,2023-20,1,1
89a811d42c3ffff,2023-44,5,1
89a811d42c7ffff,2023-04,4,1
89a811d42cfffff,2023-14,1,1
89a811d42cfffff,2023-49,7,1
89a811d42dbffff,2023-15,1,1
89a811d4313ffff,2023-18,1,1
89a811d4313ffff,2023-42,1,1
89a811d431bffff,2023-09,1,1
89a811d431bffff,2023-11,5,1
89a811d431bffff,2023-12,1,1
89a811d431bffff,2023-19,5,1
89a811d434bffff,2023-39,1,1
89a811d4353ffff,2023-14,4,1
89a811d4357ffff,2023-19,1,1
89a811d438bffff,2023-50,1,1
89a811d43bbffff,2023-41,5,1
89a811d43c3ffff,2023-47,5,1
89a811d43c7ffff,2023-38,4,1
89a811d43cbffff,2023-02,2,1
89a811d43cfffff,2023-02,1,1
89a811d43cfffff,2023-12,2,1
89a811d43cfffff,2023-16,1,1
89a811d43d3ffff,2023-16,1,1
89a811d43d3ffff,2023-26,1,1
89a811d43d3ffff,2023-30,5,1
89a811d43d7ffff,2023-06,5,1
89a811d43d7ffff,2023-15,1,1
89a811d43d7ffff,2023-20,5,1
89a811d43dbffff,2023-03,4,1
89a811d43dbffff,2023-27,2,1
89a811d43dbffff,2023-28,6,1
89a811d43dbffff,2023-45,7,1
89a811d454bffff,2023-33,1,1
89a811d4617ffff,2023-14,1,1
89a811d461bffff,2023-17,1,1
89a811d4627ffff,2023-10,2,1
89a811d4627ffff,2023-12,1,1
89a811d4627ffff,2023-14,1,1
89a811d4627ffff,2023-21,2,1
89a811d4627ffff,2023-47,1,1
89a811d462bffff,2023-01,2,1
89a811d462fffff,2023-18,1,1
89a811d4633ffff,2023-16,1,1
89a811d4633ffff,2023-35,1,1
89a811d4643ffff,2023-15,5,1
89a811d4643ffff,2023-24,5,1
89a811d4643ffff,2023-25,5,1
89a811d4647ffff,2023-13,5,1
89a811d4647ffff,2023-17,5,1
89a811d4647ffff,2023-29,5,1
89a811d464bffff,2023-14,1,1
89a811d464bffff,2023-22,1,1
89a811d464bffff,2023-45,1,1
89a811d464fffff,2023-26,2,1
89a811d464fffff,2023-31,1,1
89a811d4653ffff,2023-17,9,1
89a811d4653ffff,2023-37,2,1
89a811d4657ffff,2023-35,1,1
89a811d465bffff,2023-26,1,1
89a811d465bffff,2023-39,5,1
89a811d465bffff,2023-45,9,1
89a811d4667ffff,2023-27,5,1
89a811d4667ffff,2023-31,1,1
89a811d4667ffff,2023-34,5,1
89a811d466bffff,2023-26,5,1
89a811d466fffff,2023-44,1,1
89a811d467bffff,2023-12,1,1
89a811d468bffff,2023-11,4,1
89a811d4693ffff,2023-31,1,1
89a811d469bffff,2023-10,9,1
89a811d469bffff,2023-12,10,1
89a811d469bffff,2023-37,1,1
89a811d469bffff,2023-40,1,1
89a811d46a7ffff,2023-35,5,1
89a811d46a7ffff,2023-39,2,1
89a811d46a7ffff,2023-46,1,1
89a811d46afffff,2023-29,1,1
89a811d46afffff,2023-40,2,1
89a811d46c3ffff,2023-25,1,1
89a811d46c3ffff,2023-52,2,1
89a811d46cbffff,2023-12,4,1
89a811d46cbffff,2023-21,1,1
89a811d46cbffff,2023-22,1,1
89a811d46cbffff,2023-27,1,1
89a811d46cbffff,2023-38,1,1
89a811d46cbffff,2023-42,1,1
89a811d46cbffff,2023-44,1,1
89a811d46cbffff,2023-49,1,1
89a811d46cfffff,2023-18,5,1
89a811d46cfffff,2023-36,1,1
89a811d46cfffff,2023-40,1,1
89a811d46d3ffff,2023-34,1,1
89a811d46d3ffff,2023-43,4,1
89a811d46d7ffff,2023-27,4,1
89a811d4823ffff,2023-41,2,1
89a811d4b4bffff,2023-16,1,1
89a811d4b4bffff,2023-21,1,1
89a811d4b5bffff,2023-23,1,1
89a811d4d0bffff,2023-07,1,1
89a811d4e47ffff,2023-37,1,1
89a811d5003ffff,2023-10,1,1
89a811d5003ffff,2023-14,6,1
89a811d5003ffff,2023-23,1,1
89a811d5003ffff,2023-40,4,1
89a811d5003ffff,2023-41,1,1
89a811d5007ffff,2022-47,4,1
89a811d500bffff,2023-01,1,1
89a811d500bffff,2023-02,11,1
89a811d500bffff,2023-09,1,1
89a811d500bffff,2023-10,1,1
89a811d500bffff,2023-15,1,1
89a811d500bffff,2023-17,1,1
89a811d500bffff,2023-29,2,1
89a811d500bffff,2023-30,1,1
89a811d500bffff,2023-34,1,1
89a811d500bffff,2023-38,1,1
89a811d500bffff,2023-44,4,1
89a811d500bffff,2023-49,1,1
89a811d500fffff,2023-11,6,1
89a811d500fffff,2023-12,1,1
89a811d500fffff,2023-13,1,1
89a811d500fffff,2023-14,1,1
89a811d500fffff,2023-17,1,1
89a811d500fffff,2023-24,2,1
89a811d500fffff,2023-29,1,1
89a811d500fffff,2023-33,5,1
89a811d500fffff,2023-41,2,1
89a811d5013ffff,2023-04,1,1
89a811d5013ffff,2023-17,1,1
89a811d5013ffff,2023-25,2,1
89a811d5013ffff,2023-36,1,1
89a811d5013ffff,2023-39,1,1
89a811d5013ffff,2023-42,9,1
89a811d5017ffff,2023-36,1,1
89a811d501bffff,2023-08,1,1
89a811d501bffff,2023-13,1,1
89a811d501bffff,2023-21,1,1
89a811d501bffff,2023-24,1,1
89a811d501bffff,2023-37,5,1
89a811d501bffff,2023-40,5,1
89a811d501bffff,2023-43,1,1
89a811d501bffff,2023-50,1,1
89a811d5023ffff,2023-12,11,1
89a811d5023ffff,2023-37,1,1
89a811d502bffff,2023-16,1,1
89a811d502bffff,2023-23,1,1
89a811d502bffff,2023-38,5,1
89a811d502fffff,2023-19,1,1
89a811d502fffff,2023-28,5,1
89a811d5033ffff,2023-04,1,1
89a811d5033ffff,2023-13,1,1
89a811d5033ffff,2023-14,1,1
89a811d5033ffff,2023-25,1,1
89a811d5037ffff,2023-17,1,1
89a811d503bffff,2023-08,4,1
89a811d503bffff,2023-16,1,1
89a811d503bffff,2023-17,1,1
89a811d503bffff,2023-24,1,1
89a811d503bffff,2023-35,5,1
89a811d503bffff,2023-42,1,1
89a811d503bffff,2023-45,1,1
89a811d503bffff,2023-47,8,1
89a811d503bffff,2023-48,1,1
89a811d503bffff,2023-49,1,1
89a811d5047ffff,2023-11,1,1
89a811d5047ffff,2023-14,5,1
89a811d5047ffff,2023-17,1,1
89a811d5047ffff,2023-18,2,1
89a811d5047ffff,2023-23,3,1
89a811d5047ffff,2023-27,1,1
89a811d5047ffff,2023-32,1,1
89a811d5047ffff,2023-41,2,1
89a811d5047ffff,2023-50,7,1
89a811d5047ffff,2023-51,1,1
89a811d504bffff,2023-51,1,1
89a811d504fffff,2023-11,1,1
89a811d504fffff,2023-33,1,1
89a811d504fffff,2023-41,1,1
89a811d504fffff,2023-42,1,1
89a811d504fffff,2023-45,1,1
89a811d5053ffff,2023-51,1,1
89a811d5057ffff,2022-38,1,1
89a811d5057ffff,2023-02,1,1
89a811d5057ffff,2023-04,1,1
89a811d5057ffff,2023-16,1,1
89a811d5057ffff,2023-26,1,1
89a811d5057ffff,2023-34,1,1
89a811d5057ffff,2023-41,1,1
89a811d5057ffff,2023-53,1,1
89a811d505bffff,2023-15,1,1
89a811d505bffff,2023-25,1,1
89a811d505bffff,2023-49,2,1
89a811d5063ffff,2023-04,2,1
89a811d5063ffff,2023-14,5,1
89a811d5063ffff,2023-21,1,1
89a811d5063ffff,2023-29,1,1
89a811d5067ffff,2023-04,4,1
89a811d5067ffff,2023-13,5,1
89a811d5067ffff,2023-15,1,1
89a811d5067ffff,2023-36,1,1
89a811d506bffff,2023-15,4,1
89a811d506bffff,2023-17,5,1
89a811d506bffff,2023-26,1,1
89a811d506bffff,2023-30,5,1
89a811d506bffff,2023-36,1,1
89a811d506bffff,2023-43,1,1
89a811d506fffff,2023-22,1,1
89a811d506fffff,2023-37,1,1
89a811d5073ffff,2023-09,1,1
89a811d5073ffff,2023-15,1,1
89a811d5073ffff,2023-51,1,1
89a811d5077ffff,2023-13,4,1
89a811d5077ffff,2023-15,1,1
89a811d5077ffff,2023-18,9,1
89a811d5077ffff,2023-23,1,1
89a811d5077ffff,2023-37,1,1
89a811d5077ffff,2023-47,6,1
89a811d507bffff,2023-04,1,1
89a811d507bffff,2023-08,4,1
89a811d507bffff,2023-13,1,1
89a811d507bffff,2023-29,5,1
89a811d507bffff,2023-39,1,1
89a811d507bffff,2023-41,1,1
89a811d5083ffff,2023-10,5,1
89a811d5083ffff,2023-12,1,1
89a811d5083ffff,2023-51,5,1
89a811d508bffff,2023-04,2,1
89a811d508bffff,2023-11,2,1
89a811d508bffff,2023-15,1,1
89a811d508bffff,2023-17,1,1
89a811d508bffff,2023-28,1,1
89a811d508bffff,2023-35,1,1
89a811d508bffff,2023-39,1,1
89a811d508bffff,2023-40,1,1
89a811d508bffff,2023-41,1,1
89a811d508bffff,2023-42,1,1
89a811d508bffff,2023-43,1,1
89a811d508bffff,2023-46,1,1
89a811d508fffff,2023-21,5,1
89a811d508fffff,2023-35,1,1
89a811d508fffff,2023-36,1,1
89a811d508fffff,2023-40,14,1
89a811d5097ffff,2023-01,1,1
89a811d5097ffff,2023-13,4,1
89a811d5097ffff,2023-15,1,1
89a811d5097ffff,2023-16,1,1
89a811d5097ffff,2023-29,1,1
89a811d5097ffff,2023-37,1,1
89a811d5097ffff,2023-43,1,1
89a811d509bffff,2023-23,7,1
89a811d50a3ffff,2023-02,5,1
89a811d50a3ffff,2023-04,5,1
89a811d50a3ffff,2023-24,4,1
89a811d50a3ffff,2023-34,1,1
89a811d50a3ffff,2023-36,5,1
89a811d50a3ffff,2023-41,1,1
89a811d50a3ffff,2023-52,5,1
89a811d50a7ffff,2023-02,1,1
89a811d50a7ffff,2023-11,1,1
89a811d50a7ffff,2023-20,1,1
89a811d50abffff,2023-19,11,1
89a811d50abffff,2023-37,1,1
89a811d50afffff,2023-09,1,1
89a811d50afffff,2023-15,2,1
89a811d50afffff,2023-42,1,1
